Review_ID,Rating,Year_Month,Reviewer_Location,Branch,continent
403436861,5,2016-7,India,Disneyland_HongKong,Asia
130860097,4,2012-5,United States,Disneyland_California,Americas
1758560,5,missing,Canada,Disneyland_California,Americas
197757670,5,2014-3,United Kingdom,Disneyland_Paris,Europe
124285719,3,2012-2,Canada,Disneyland_HongKong,Americas
616335588,5,2018-9,United States,Disneyland_California,Americas
138639792,3,2012-8,New Zealand,Disneyland_California,Oceania
242090813,5,2013-12,United Kingdom,Disneyland_Paris,Europe
549217790,5,2017-11,Philippines,Disneyland_HongKong,Asia
210142439,5,2014-6,Hong Kong,Disneyland_HongKong,Asia
309051387,5,2015-8,United States,Disneyland_California,Americas
383796754,3,2016-6,United Kingdom,Disneyland_Paris,Europe
247375989,1,missing,United States,Disneyland_California,Americas
122130221,1,missing,United Kingdom,Disneyland_Paris,Europe
462704951,5,2017-2,United Kingdom,Disneyland_Paris,Europe
192734930,4,missing,United States,Disneyland_HongKong,Americas
419201547,5,2016-9,United States,Disneyland_California,Americas
247648661,5,2014-12,United States,Disneyland_California,Americas
126145846,4,missing,United States,Disneyland_California,Americas
154245013,5,2013-3,Ireland,Disneyland_Paris,Europe
158369672,5,2013-4,Canada,Disneyland_California,Americas
274201549,5,2015-5,United States,Disneyland_California,Americas
214275688,5,2014-1,Australia,Disneyland_California,Oceania
423937821,5,2016-9,Australia,Disneyland_California,Oceania
211943683,5,2014-5,United States,Disneyland_California,Americas
443941945,5,2016-12,United Kingdom,Disneyland_Paris,Europe
574652605,4,2018-4,United States,Disneyland_California,Americas
255153532,3,2015-1,Hong Kong,Disneyland_HongKong,Asia
171104986,4,2013-7,United Kingdom,Disneyland_Paris,Europe
210924719,5,missing,United States,Disneyland_California,Americas
228157895,4,2014-8,United States,Disneyland_Paris,Americas
356077230,5,2016-3,United States,Disneyland_California,Americas
151917906,5,2012-8,United Kingdom,Disneyland_Paris,Europe
445987593,2,2016-12,Australia,Disneyland_California,Oceania
642784080,5,2019-1,China,Disneyland_HongKong,Asia
284221764,4,2014-12,Australia,Disneyland_HongKong,Oceania
255182496,5,2015-2,United Kingdom,Disneyland_Paris,Europe
237856864,5,2014-10,United States,Disneyland_California,Americas
241045446,4,2014-11,United States,Disneyland_California,Americas
259782628,5,2014-4,Philippines,Disneyland_HongKong,Asia
175620445,5,2013-8,United States,Disneyland_California,Americas
545871876,4,2017-8,Kenya,Disneyland_HongKong,Africa
371939856,5,2016-5,Vietnam,Disneyland_California,Asia
24714672,2,missing,United States,Disneyland_California,Americas
334284133,4,2015-11,United Kingdom,Disneyland_Paris,Europe
230360188,4,2014-9,United Kingdom,Disneyland_Paris,Europe
548934519,5,2017-12,United States,Disneyland_California,Americas
225371036,5,2014-8,Australia,Disneyland_California,Oceania
597198606,5,2018-6,Germany,Disneyland_California,Europe
222598064,5,missing,Australia,Disneyland_HongKong,Oceania
620412199,4,2018-9,Australia,Disneyland_HongKong,Oceania
414197032,5,2015-12,United States,Disneyland_HongKong,Americas
262322589,4,2015-3,United Kingdom,Disneyland_Paris,Europe
71140293,5,missing,Australia,Disneyland_HongKong,Oceania
242178409,5,2014-9,United States,Disneyland_California,Americas
236985359,5,2014-10,United Kingdom,Disneyland_Paris,Europe
645384128,5,2019-1,United Kingdom,Disneyland_California,Europe
351705768,5,2016-2,Thailand,Disneyland_HongKong,Asia
166611828,5,2013-6,Israel,Disneyland_Paris,Asia
605017019,3,2018-7,United Kingdom,Disneyland_Paris,Europe
150252490,5,2012-10,United Kingdom,Disneyland_Paris,Europe
162685597,5,2013-6,United States,Disneyland_California,Americas
440173025,4,2016-11,United States,Disneyland_California,Americas
145501854,4,2012-10,Australia,Disneyland_HongKong,Oceania
385298765,3,2016-6,United Kingdom,Disneyland_Paris,Europe
476481666,4,2016-10,United States,Disneyland_California,Americas
627416226,4,2018-10,Netherlands,Disneyland_Paris,Europe
121053202,5,2011-10,United States,Disneyland_California,Americas
234807333,5,2014-10,Canada,Disneyland_California,Americas
406612239,5,2016-8,Australia,Disneyland_HongKong,Oceania
227560947,3,2014-9,United Kingdom,Disneyland_Paris,Europe
155530290,4,2013-3,United Kingdom,Disneyland_Paris,Europe
331535929,5,2015-12,Australia,Disneyland_California,Oceania
252123919,3,2015-1,Australia,Disneyland_HongKong,Oceania
419472146,4,2016-9,United States,Disneyland_Paris,Americas
180410380,4,2012-11,United States,Disneyland_California,Americas
324352515,5,2015-10,United Kingdom,Disneyland_California,Europe
187418413,2,missing,Austria,Disneyland_HongKong,Europe
48021549,1,missing,United States,Disneyland_Paris,Americas
230756800,5,2014-9,United States,Disneyland_California,Americas
479763629,5,2017-4,Canada,Disneyland_HongKong,Americas
551677528,5,2018-1,United States,Disneyland_California,Americas
415172427,4,2016-8,India,Disneyland_HongKong,Asia
386677752,5,2016-6,United Kingdom,Disneyland_California,Europe
217428841,5,2014-1,Canada,Disneyland_California,Americas
570243161,5,2018-4,Singapore,Disneyland_HongKong,Asia
163167818,4,2013-6,United Kingdom,Disneyland_Paris,Europe
33107219,5,missing,United States,Disneyland_California,Americas
378861620,2,2016-6,United Kingdom,Disneyland_HongKong,Europe
6813329,1,missing,United States,Disneyland_Paris,Americas
139879993,4,2012-8,United Kingdom,Disneyland_California,Europe
608491116,5,2018-8,United States,Disneyland_California,Americas
302398295,4,2015-6,Australia,Disneyland_California,Oceania
336114885,5,2015-12,United States,Disneyland_California,Americas
513097433,5,2017-7,United Kingdom,Disneyland_California,Europe
442183425,5,2016-10,United Kingdom,Disneyland_California,Europe
281519170,4,2015-6,India,Disneyland_HongKong,Asia
373935211,5,2016-4,Australia,Disneyland_HongKong,Oceania
265484574,2,2015-4,United Kingdom,Disneyland_Paris,Europe
308701671,3,2015-9,Greece,Disneyland_Paris,Europe
541531121,4,2017-11,Australia,Disneyland_HongKong,Oceania
425835454,4,2016-10,Australia,Disneyland_HongKong,Oceania
192050417,5,2013-2,Australia,Disneyland_California,Oceania
228510928,5,2014-9,Canada,Disneyland_California,Americas
326143382,5,2015-11,United States,Disneyland_California,Americas
120483987,5,2011-11,Australia,Disneyland_California,Oceania
362424132,5,2016-4,China,Disneyland_HongKong,Asia
29410074,5,missing,New Zealand,Disneyland_California,Oceania
344139251,4,2016-2,United States,Disneyland_California,Americas
535900761,4,2017-10,United Kingdom,Disneyland_Paris,Europe
546430589,4,2017-1,United Kingdom,Disneyland_HongKong,Europe
287474391,5,2015-6,United States,Disneyland_California,Americas
300859235,5,2014-9,United Kingdom,Disneyland_Paris,Europe
169830765,2,2013-7,India,Disneyland_HongKong,Asia
658749359,4,2019-3,China,Disneyland_California,Asia
409665108,4,2016-8,Spain,Disneyland_Paris,Europe
493878486,5,2017-2,China,Disneyland_HongKong,Asia
118655112,5,2011-9,Canada,Disneyland_California,Americas
167014347,4,2013-7,United Kingdom,Disneyland_Paris,Europe
188925437,1,2013-12,United Kingdom,Disneyland_Paris,Europe
333785689,4,2015-11,Singapore,Disneyland_HongKong,Asia
131383129,4,2012-5,Canada,Disneyland_California,Americas
161091651,3,2013-5,United Kingdom,Disneyland_Paris,Europe
166754595,5,2013-6,United States,Disneyland_California,Americas
127517885,3,2012-4,Norway,Disneyland_HongKong,Europe
479868491,4,2017-4,United States,Disneyland_California,Americas
131978105,4,2012-5,United Kingdom,Disneyland_Paris,Europe
124984783,3,2012-2,United Kingdom,Disneyland_Paris,Europe
604919906,4,2018-5,South Africa,Disneyland_HongKong,Africa
48477584,2,missing,United States,Disneyland_Paris,Americas
274128233,5,2015-1,Australia,Disneyland_California,Oceania
132049094,5,2012-6,United Kingdom,Disneyland_Paris,Europe
352687072,5,2016-2,United States,Disneyland_California,Americas
428326449,5,2016-10,United Kingdom,Disneyland_California,Europe
534188107,5,2017-10,United States,Disneyland_California,Americas
468107860,5,2017-3,India,Disneyland_HongKong,Asia
412415680,5,2016-8,United States,Disneyland_California,Americas
5027502,5,missing,United States,Disneyland_California,Americas
335584206,2,2015-2,Philippines,Disneyland_HongKong,Asia
358439096,5,2016-3,United States,Disneyland_California,Americas
299633989,4,2015-8,United States,Disneyland_California,Americas
457386106,5,2017-2,Ireland,Disneyland_Paris,Europe
449465388,5,2016-10,Hong Kong,Disneyland_HongKong,Asia
228640373,5,2014-1,United States,Disneyland_California,Americas
211602892,4,2014-5,Canada,Disneyland_California,Americas
157382519,5,2013-4,United Kingdom,Disneyland_Paris,Europe
441489367,3,2016-11,Singapore,Disneyland_HongKong,Asia
232214803,5,2014-8,Japan,Disneyland_California,Asia
586063786,4,2018-6,United Kingdom,Disneyland_Paris,Europe
634521474,5,2018-11,United States,Disneyland_California,Americas
301262384,5,2015-3,United States,Disneyland_California,Americas
122385844,4,2011-12,Singapore,Disneyland_California,Asia
133341998,5,2012-2,Australia,Disneyland_California,Oceania
225940556,5,2013-10,Malaysia,Disneyland_HongKong,Asia
392821241,4,2016-7,Ireland,Disneyland_Paris,Europe
182168936,5,2013-10,Australia,Disneyland_California,Oceania
462820078,1,2017-2,Denmark,Disneyland_California,Europe
134051509,4,2012-7,Brazil,Disneyland_Paris,Americas
264120030,5,2014-11,United States,Disneyland_California,Americas
122930558,4,2011-12,Brazil,Disneyland_California,Americas
260111815,5,2015-3,Germany,Disneyland_HongKong,Europe
284081847,5,2014-7,India,Disneyland_Paris,Asia
295867137,3,2015-7,Australia,Disneyland_California,Oceania
508887235,5,2017-7,United States,Disneyland_California,Americas
641912298,3,2018-12,United Kingdom,Disneyland_Paris,Europe
149690361,4,2013-1,United States,Disneyland_California,Americas
244694889,4,2014-11,United States,Disneyland_California,Americas
157375346,5,2012-12,Canada,Disneyland_California,Americas
221781842,5,2014-8,Australia,Disneyland_HongKong,Oceania
371247703,5,2016-2,United States,Disneyland_California,Americas
121088648,3,2011-10,Canada,Disneyland_California,Americas
668793602,4,2019-4,United States,Disneyland_California,Americas
364092811,4,2016-4,Philippines,Disneyland_HongKong,Asia
296968488,5,2015-7,United Kingdom,Disneyland_Paris,Europe
175403864,3,2012-11,Ireland,Disneyland_HongKong,Europe
323014331,4,2015-10,United Kingdom,Disneyland_Paris,Europe
143356968,5,2012-2,United Kingdom,Disneyland_Paris,Europe
174264188,1,2013-8,United Kingdom,Disneyland_Paris,Europe
126947031,5,2012-3,Canada,Disneyland_California,Americas
615120883,2,2018-9,United Kingdom,Disneyland_Paris,Europe
226882625,3,2014-5,Hong Kong,Disneyland_HongKong,Asia
340842602,5,2016-1,Indonesia,Disneyland_HongKong,Asia
126759799,4,missing,United Kingdom,Disneyland_Paris,Europe
619464525,5,2018-9,United States,Disneyland_HongKong,Americas
169660827,4,2013-5,Hong Kong,Disneyland_HongKong,Asia
547361262,4,2017-12,United Kingdom,Disneyland_Paris,Europe
176553349,5,2013-9,United States,Disneyland_California,Americas
121690679,4,2011-12,Norway,Disneyland_California,Europe
531396504,5,2017-10,United States,Disneyland_California,Americas
407611506,5,2016-7,Netherlands,Disneyland_California,Europe
310432329,2,2015-9,Australia,Disneyland_California,Oceania
311459216,5,2015-9,Thailand,Disneyland_HongKong,Asia
179715756,4,2013-8,United States,Disneyland_Paris,Americas
149051763,2,2013-1,United Kingdom,Disneyland_California,Europe
259515821,5,2014-9,United States,Disneyland_California,Americas
194689622,5,2013-3,United States,Disneyland_HongKong,Americas
452867247,5,2016-3,United States,Disneyland_California,Americas
370706640,3,2016-4,United States,Disneyland_California,Americas
382585001,4,2016-6,United Kingdom,Disneyland_Paris,Europe
124995144,4,missing,United Kingdom,Disneyland_Paris,Europe
339458479,5,2015-7,Qatar,Disneyland_Paris,Asia
165463265,5,2013-6,United States,Disneyland_California,Americas
303490229,5,2015-8,United States,Disneyland_California,Americas
497630631,5,2017-6,United Kingdom,Disneyland_Paris,Europe
493349283,5,2017-4,United States,Disneyland_California,Americas
568866300,2,2018-2,United Kingdom,Disneyland_Paris,Europe
225061544,4,2014-8,United Kingdom,Disneyland_Paris,Europe
281924767,5,2014-7,United Kingdom,Disneyland_Paris,Europe
408045648,5,2016-8,United Kingdom,Disneyland_Paris,Europe
378819014,4,2016-5,United States,Disneyland_California,Americas
585214214,5,2018-6,United Kingdom,Disneyland_California,Europe
133864999,5,2012-6,United States,Disneyland_California,Americas
225933172,4,2014-8,United Kingdom,Disneyland_Paris,Europe
262820828,5,2014-5,India,Disneyland_HongKong,Asia
392464651,1,2016-7,United Kingdom,Disneyland_Paris,Europe
531858996,5,2016-11,United States,Disneyland_California,Americas
250371418,5,2014-6,United States,Disneyland_California,Americas
618298947,5,2017-10,Australia,Disneyland_California,Oceania
480710840,5,2017-4,United States,Disneyland_California,Americas
316192157,5,2015-10,United States,Disneyland_California,Americas
183681009,5,2013-9,United States,Disneyland_Paris,Americas
386106297,4,2016-6,Indonesia,Disneyland_HongKong,Asia
304321465,5,2015-8,United Kingdom,Disneyland_Paris,Europe
589615868,4,2018-6,Malaysia,Disneyland_HongKong,Asia
392173295,4,2016-7,United States,Disneyland_Paris,Americas
271983950,4,2015-4,United States,Disneyland_California,Americas
164132805,5,2012-10,Australia,Disneyland_California,Oceania
247657723,5,2014-5,United States,Disneyland_California,Americas
154758006,5,2012-12,United States,Disneyland_California,Americas
319292799,3,2015-9,United States,Disneyland_Paris,Americas
445627312,3,2016-12,United Kingdom,Disneyland_Paris,Europe
303673558,4,2015-8,United States,Disneyland_California,Americas
237287591,5,2014-10,United Kingdom,Disneyland_Paris,Europe
468097168,5,2017-1,United States,Disneyland_HongKong,Americas
331938207,5,2015-11,United States,Disneyland_California,Americas
299856960,4,2015-2,United Kingdom,Disneyland_Paris,Europe
322591322,5,2015-8,Saudi Arabia,Disneyland_California,Asia
153653628,5,2013-2,United States,Disneyland_California,Americas
566068929,4,2018-3,Jordan,Disneyland_Paris,Asia
263266053,5,missing,United Kingdom,Disneyland_Paris,Europe
186244700,4,2013-11,United Kingdom,Disneyland_California,Europe
262027001,4,2014-5,United Kingdom,Disneyland_Paris,Europe
602393605,3,2018-8,United Kingdom,Disneyland_California,Europe
215978555,2,2013-8,Australia,Disneyland_California,Oceania
167612244,4,2013-7,Egypt,Disneyland_Paris,Africa
449007548,1,2016-12,United States,Disneyland_California,Americas
266690626,5,2015-3,United States,Disneyland_California,Americas
219688141,4,2014-8,United Kingdom,Disneyland_Paris,Europe
157760106,4,2013-4,United Kingdom,Disneyland_Paris,Europe
140986836,4,2012-8,China,Disneyland_HongKong,Asia
466348630,5,2017-3,United Kingdom,Disneyland_Paris,Europe
179572263,4,2013-9,Canada,Disneyland_Paris,Americas
427103442,5,2016-9,Australia,Disneyland_California,Oceania
129195291,5,2011-10,United States,Disneyland_California,Americas
265756561,4,2015-3,United States,Disneyland_Paris,Americas
339633273,2,2015-12,Belgium,Disneyland_Paris,Europe
415010202,3,2016-8,United Kingdom,Disneyland_Paris,Europe
245644642,3,2014-12,United Kingdom,Disneyland_HongKong,Europe
526690182,5,2017-9,United Kingdom,Disneyland_Paris,Europe
588282945,5,2018-6,India,Disneyland_HongKong,Asia
200039978,5,2014-3,Australia,Disneyland_California,Oceania
124824688,5,2012-2,United Kingdom,Disneyland_Paris,Europe
208516894,3,2014-5,United Kingdom,Disneyland_Paris,Europe
278229488,4,2015-5,United Kingdom,Disneyland_Paris,Europe
164193715,5,2013-5,United Kingdom,Disneyland_Paris,Europe
132140722,2,2012-6,Guernsey,Disneyland_Paris,Europe
177324625,5,2012-10,Australia,Disneyland_California,Oceania
132601494,4,2012-6,United States,Disneyland_HongKong,Americas
588708023,4,2018-4,India,Disneyland_HongKong,Asia
130121808,4,2012-5,Canada,Disneyland_California,Americas
228383173,4,2013-10,United States,Disneyland_HongKong,Americas
363892762,5,2016-3,United Kingdom,Disneyland_Paris,Europe
585256621,4,2018-5,India,Disneyland_HongKong,Asia
343122354,4,2016-1,Canada,Disneyland_California,Americas
120580408,5,2011-11,United States,Disneyland_California,Americas
195924686,2,2014-2,United States,Disneyland_California,Americas
151098713,5,2013-1,United States,Disneyland_California,Americas
314951424,5,2015-9,Canada,Disneyland_California,Americas
315403470,3,2015-10,Australia,Disneyland_Paris,Oceania
425974368,4,2016-10,United States,Disneyland_California,Americas
220728414,5,2014-8,United States,Disneyland_California,Americas
422249513,4,2016-9,Singapore,Disneyland_HongKong,Asia
